user_pseudo_id,event_name,event_timestamp,device_category,traffic_source,experiment_variant,session_duration,converted,is_new_user
user_007588,click,2026-03-14T20:12:07,mobile,social,control,101,0,0
bot_0075,session_start,2026-03-24T00:00:00,desktop,direct,control,0,0,0
user_002085,session_start,2026-03-01T21:56:00,mobile,cpc,variant_b,381,0,1
user_001758,add_to_cart,2026-03-17T09:38:26,tablet,email,control,58,0,0
bot_0101,session_start,2026-03-26T00:00:00,desktop,direct,variant_b,0,0,0
user_006665,scroll,2026-03-11T02:51:05,desktop,email,variant_b,538,0,0
bot_0064,session_start,2026-03-19T00:00:00,desktop,direct,variant_b,0,0,0
user_006620,session_start,2026-03-27T23:37:21,tablet,social,control,177,0,1
bot_0181,session_start,2026-03-30T00:00:00,desktop,direct,variant_b,0,0,0
user_002107,click,2026-03-29T01:03:06,mobile,social,variant_b,443,0,0
user_007744,page_view,2026-03-12T06:49:02,desktop,cpc,control,475,0,0
user_003276,scroll,2026-03-18T05:17:14,tablet,email,control,281,1,0
user_001104,click,2026-03-07T20:17:46,desktop,direct,control,374,0,0
user_003210,click,2026-03-04T08:45:08,tablet,cpc,control,446,0,0
user_002256,add_to_cart,2026-03-19T16:35:29,mobile,cpc,control,199,0,0
bot_0173,session_start,2026-03-06T00:00:00,desktop,direct,variant_b,0,0,0
bot_0197,session_start,2026-03-17T00:00:00,desktop,direct,variant_b,0,0,0
bot_0178,session_start,2026-03-21T00:00:00,desktop,direct,control,0,0,0
user_006530,add_to_cart,2026-03-23T17:34:31,tablet,email,control,286,0,0
user_007053,click,2026-03-17T03:03:16,mobile,cpc,variant_b,105,0,0
user_000717,session_start,2026-03-02T04:47:04,desktop,social,variant_b,583,0,1
bot_0093,session_start,2026-03-13T00:00:00,desktop,direct,control,0,0,0
user_001536,page_view,2026-03-17T22:00:48,desktop,organic,control,44,0,1
user_005123,page_view,2026-03-22T03:03:20,mobile,social,variant_b,156,0,0
user_000613,scroll,2026-03-19T21:44:00,tablet,cpc,variant_b,230,0,0
user_004772,scroll,2026-03-12T06:16:39,tablet,social,control,510,0,0
user_002138,session_start,2026-03-30T07:14:13,mobile,email,control,333,0,0
user_003460,click,2026-03-30T00:12:32,tablet,email,control,561,0,0
user_003991,click,2026-03-16T21:02:18,tablet,organic,variant_b,526,0,0
user_004970,session_start,2026-03-30T19:09:03,mobile,organic,control,421,0,1
user_005038,page_view,2026-03-28T12:10:22,desktop,email,control,231,0,0
user_001613,scroll,2026-03-29T21:43:03,desktop,social,variant_b,87,0,1
user_004956,session_start,2026-03-19T10:35:25,tablet,cpc,control,517,0,0
user_005336,add_to_cart,2026-03-19T01:54:34,tablet,social,control,475,0,1
user_005058,page_view,2026-03-29T20:50:40,desktop,social,control,349,0,1
user_007050,page_view,2026-03-14T21:00:16,desktop,cpc,control,362,0,1
user_001917,click,2026-03-03T18:55:07,mobile,email,variant_b,460,0,0
bot_0131,session_start,2026-03-20T00:00:00,desktop,direct,variant_b,0,0,0
bot_0025,session_start,2026-03-29T00:00:00,desktop,direct,variant_b,0,0,0
user_000269,page_view,2026-03-17T17:59:18,mobile,email,variant_b,143,0,0
user_003360,scroll,2026-03-12T05:49:33,mobile,email,control,322,0,1
user_004148,page_view,2026-03-16T14:50:03,desktop,social,control,163,0,1
user_000799,scroll,2026-03-27T10:24:32,desktop,social,variant_b,572,0,1
srm_user_0300,session_start,2026-03-03T11:54:01,mobile,cpc,variant_b,206,0,1
bot_0003,session_start,2026-03-17T00:00:00,desktop,direct,variant_b,0,0,0
bot_0183,session_start,2026-03-14T00:00:00,desktop,direct,variant_b,0,0,0
user_006640,add_to_cart,2026-03-09T02:32:21,tablet,direct,control,386,0,1
user_005213,add_to_cart,2026-03-01T10:59:52,tablet,organic,variant_b,380,0,1
user_006340,session_start,2026-03-14T04:53:05,mobile,social,control,107,0,1
user_001461,page_view,2026-03-07T19:51:52,tablet,social,variant_b,532,0,1
user_002375,page_view,2026-03-29T13:23:01,mobile,direct,variant_b,137,0,0
user_000039,click,2026-03-29T23:29:41,mobile,social,variant_b,131,0,0
user_005650,page_view,2026-03-13T18:45:14,tablet,direct,control,323,0,0
user_006832,session_start,2026-03-09T17:26:07,tablet,organic,control,309,0,1
bot_0136,session_start,2026-03-27T00:00:00,desktop,direct,control,0,0,0
user_001556,page_view,2026-03-21T06:01:34,mobile,organic,control,372,0,1
user_004832,scroll,2026-03-08T19:43:23,tablet,cpc,control,105,0,1
user_000225,session_start,2026-03-18T17:51:42,mobile,cpc,variant_b,220,0,1
bot_0112,session_start,2026-03-27T00:00:00,desktop,direct,variant_b,0,0,0
user_003049,click,2026-03-18T23:25:14,tablet,organic,variant_b,398,0,0
user_006227,page_view,2026-03-07T07:19:08,tablet,direct,variant_b,536,0,1
user_003749,click,2026-03-20T12:03:29,mobile,organic,variant_b,150,0,0
bot_0195,session_start,2026-03-10T00:00:00,desktop,direct,variant_b,0,0,0
bot_0004,session_start,2026-03-02T00:00:00,desktop,direct,variant_b,0,0,0
user_007660,click,2026-03-15T05:57:22,tablet,cpc,control,592,0,0
user_003683,add_to_cart,2026-03-16T07:12:29,tablet,direct,variant_b,341,1,0
user_000447,add_to_cart,2026-03-24T08:22:36,desktop,organic,variant_b,371,0,1
user_003024,page_view,2026-03-01T20:43:09,desktop,cpc,control,361,0,0
user_004421,page_view,2026-03-10T09:27:53,mobile,email,variant_b,86,0,1
user_005376,add_to_cart,2026-03-23T02:38:52,mobile,organic,control,115,0,0
user_003342,page_view,2026-03-08T17:35:15,desktop,email,control,369,0,1
user_007385,scroll,2026-03-28T22:36:59,mobile,cpc,variant_b,432,0,0
user_007334,session_start,2026-03-19T20:50:17,desktop,cpc,control,473,0,0
user_005777,click,2026-03-01T02:31:10,mobile,cpc,variant_b,320,0,0
bot_0118,session_start,2026-03-06T00:00:00,desktop,direct,control,0,0,0
user_006410,click,2026-03-19T12:51:56,desktop,cpc,control,227,0,0
bot_0095,session_start,2026-03-17T00:00:00,desktop,direct,variant_b,0,0,0
user_005957,click,2026-03-21T23:31:44,desktop,cpc,variant_b,134,0,0
user_002590,page_view,2026-03-27T05:19:16,mobile,cpc,control,115,0,0
user_002034,session_start,2026-03-23T07:15:38,desktop,social,control,159,0,0
user_003420,page_view,2026-03-06T02:16:28,tablet,email,control,279,0,0
user_000949,click,2026-03-19T06:08:01,desktop,social,variant_b,419,0,0
user_004930,click,2026-03-11T08:56:24,mobile,direct,control,83,0,1
user_003894,page_view,2026-03-06T04:43:56,desktop,direct,control,129,0,0
user_001968,session_start,2026-03-06T20:07:23,tablet,email,control,573,0,1
user_006608,scroll,2026-03-29T00:00:08,mobile,social,control,463,0,0
bot_0023,session_start,2026-03-05T00:00:00,desktop,direct,control,0,0,0
bot_0052,session_start,2026-03-08T00:00:00,desktop,direct,control,0,0,0
user_000446,add_to_cart,2026-03-24T01:33:56,tablet,direct,control,461,0,1
bot_0195,session_start,2026-03-25T00:00:00,desktop,direct,variant_b,0,0,0
user_000457,scroll,2026-03-16T00:52:49,desktop,email,variant_b,443,0,1
user_002137,add_to_cart,2026-03-09T10:07:56,tablet,direct,variant_b,49,0,0
user_003559,scroll,2026-03-05T00:55:30,mobile,organic,variant_b,347,0,1
user_005075,add_to_cart,2026-03-30T21:37:35,mobile,email,variant_b,277,0,1
bot_0065,session_start,2026-03-06T00:00:00,desktop,direct,variant_b,0,0,0
bot_0142,session_start,2026-03-07T00:00:00,desktop,direct,variant_b,0,0,0
user_004568,add_to_cart,2026-03-26T05:31:16,mobile,cpc,control,421,0,0
user_007194,add_to_cart,2026-03-08T06:26:12,desktop,direct,control,359,0,1
user_007681,page_view,2026-03-30T11:31:16,mobile,email,variant_b,440,0,0
user_003382,session_start,2026-03-24T00:41:14,mobile,email,control,527,0,1
user_007901,scroll,2026-03-29T05:40:57,mobile,social,variant_b,581,0,1
user_000490,add_to_cart,2026-03-03T10:18:43,tablet,cpc,control,463,0,0
bot_0159,session_start,2026-03-18T00:00:00,desktop,direct,variant_b,0,0,0
user_001963,scroll,2026-03-22T14:33:56,tablet,cpc,variant_b,481,0,1
user_002043,add_to_cart,2026-03-28T04:18:00,tablet,email,variant_b,585,0,0
user_006801,session_start,2026-03-06T17:01:32,mobile,social,variant_b,311,0,0
user_004300,click,2026-03-13T00:21:31,desktop,direct,control,46,0,0
user_003708,click,2026-03-24T07:40:14,tablet,cpc,control,49,1,0
user_000455,scroll,2026-03-22T06:34:59,tablet,organic,variant_b,349,0,0
user_004249,click,2026-03-23T22:21:40,tablet,social,variant_b,361,0,0
user_005795,scroll,2026-03-01T07:56:33,desktop,organic,variant_b,485,0,1
user_004911,session_start,2026-03-20T03:47:54,tablet,email,variant_b,106,0,1
user_004994,add_to_cart,2026-03-07T19:56:51,mobile,organic,control,596,0,1
user_003339,scroll,2026-03-30T17:42:47,desktop,email,variant_b,544,0,1
user_003122,add_to_cart,2026-03-18T07:26:41,mobile,organic,control,365,0,0
bot_0140,session_start,2026-03-16T00:00:00,desktop,direct,variant_b,0,0,0
user_003143,scroll,2026-03-04T03:41:10,desktop,social,variant_b,305,0,0
user_002475,add_to_cart,2026-03-25T15:01:28,mobile,social,variant_b,391,0,0
user_003050,add_to_cart,2026-03-07T21:15:25,tablet,cpc,control,60,0,0
bot_0157,session_start,2026-03-26T00:00:00,desktop,direct,control,0,0,0
bot_0133,session_start,2026-03-21T00:00:00,desktop,direct,control,0,0,0
bot_0092,session_start,2026-03-02T00:00:00,desktop,direct,control,0,0,0
bot_0132,session_start,2026-03-07T00:00:00,desktop,direct,variant_b,0,0,0
user_007620,session_start,2026-03-22T22:15:07,desktop,social,control,96,0,0
user_002783,click,2026-03-01T11:43:58,tablet,email,variant_b,582,0,0
user_006901,click,2026-03-04T05:55:16,mobile,direct,variant_b,519,0,0
user_004361,session_start,2026-03-17T00:03:43,mobile,email,variant_b,547,0,1
user_005271,page_view,2026-03-07T12:34:40,mobile,organic,variant_b,555,0,0
user_000320,session_start,2026-03-25T07:21:16,tablet,social,control,338,0,0
user_007907,session_start,2026-03-09T23:09:06,desktop,email,variant_b,367,0,1
user_007485,page_view,2026-03-23T01:31:57,mobile,direct,variant_b,195,0,0
user_002909,session_start,2026-03-03T17:04:27,tablet,social,variant_b,63,0,1
user_005890,page_view,2026-03-14T03:07:54,mobile,cpc,control,586,0,0
user_001821,add_to_cart,2026-03-20T14:51:34,tablet,organic,variant_b,524,0,0
bot_0034,session_start,2026-03-01T00:00:00,desktop,direct,variant_b,0,0,0
bot_0190,session_start,2026-03-29T00:00:00,desktop,direct,control,0,0,0
bot_0159,session_start,2026-03-12T00:00:00,desktop,direct,control,0,0,0
user_003406,add_to_cart,2026-03-01T03:55:26,tablet,direct,control,521,0,1
user_003490,page_view,2026-03-26T09:26:47,tablet,email,control,525,0,1
user_002655,scroll,2026-03-22T18:30:00,desktop,email,variant_b,584,0,0
bot_0143,session_start,2026-03-21T00:00:00,desktop,direct,variant_b,0,0,0
bot_0064,session_start,2026-03-17T00:00:00,desktop,direct,variant_b,0,0,0
user_006293,scroll,2026-03-14T08:03:44,desktop,organic,variant_b,307,0,0
user_004750,add_to_cart,2026-03-23T13:07:54,mobile,email,control,524,0,0
user_004227,scroll,2026-03-12T18:43:03,mobile,direct,variant_b,382,0,0
user_003765,session_start,2026-03-29T13:24:37,mobile,cpc,variant_b,155,0,1
user_002297,page_view,2026-03-06T08:31:51,tablet,cpc,variant_b,161,0,0
user_007072,add_to_cart,2026-03-30T20:06:28,tablet,social,control,274,0,0
user_001694,page_view,2026-03-17T14:47:18,tablet,direct,control,216,0,0
user_007232,click,2026-03-01T23:10:42,mobile,organic,control,168,0,0
user_000365,add_to_cart,2026-03-04T07:25:11,mobile,organic,variant_b,54,0,1
user_005363,add_to_cart,2026-03-28T22:41:47,mobile,email,variant_b,551,0,0
user_000734,page_view,2026-03-30T17:17:25,desktop,organic,control,43,0,0
bot_0158,session_start,2026-03-23T00:00:00,desktop,direct,variant_b,0,0,0
bot_0091,session_start,2026-03-12T00:00:00,desktop,direct,variant_b,0,0,0
user_004529,scroll,2026-03-08T04:11:48,desktop,organic,variant_b,34,0,1
user_003913,add_to_cart,2026-03-21T02:12:26,tablet,email,variant_b,424,0,1
user_007091,add_to_cart,2026-03-18T11:18:22,mobile,direct,variant_b,396,0,0
user_005409,page_view,2026-03-03T06:44:52,mobile,email,variant_b,126,0,0
user_005413,click,2026-03-27T04:48:17,desktop,cpc,variant_b,311,0,1
user_002362,session_start,2026-03-20T00:30:49,tablet,email,control,475,0,1
user_007722,add_to_cart,2026-03-24T18:04:40,tablet,direct,control,520,0,0
user_002828,page_view,2026-03-05T18:47:04,desktop,direct,control,175,0,0
user_000122,click,2026-03-16T21:28:27,desktop,direct,control,486,0,0
bot_0091,session_start,2026-03-01T00:00:00,desktop,direct,control,0,0,0
user_003476,session_start,2026-03-03T13:27:30,tablet,social,control,431,1,0
user_006790,click,2026-03-09T23:59:52,tablet,social,control,69,0,1
user_005342,click,2026-03-04T02:45:08,desktop,email,control,228,0,0
bot_0013,session_start,2026-03-10T00:00:00,desktop,direct,variant_b,0,0,0
user_006197,session_start,2026-03-13T08:29:18,desktop,email,variant_b,378,0,0
user_005313,click,2026-03-05T00:49:21,mobile,cpc,variant_b,220,0,0
user_000347,page_view,2026-03-15T17:58:00,desktop,direct,variant_b,78,0,1
user_002218,page_view,2026-03-19T08:27:06,tablet,cpc,control,110,0,1
user_000692,page_view,2026-03-11T15:29:29,desktop,direct,control,476,0,0
user_001618,session_start,2026-03-17T10:50:56,mobile,direct,control,476,0,1
user_006743,page_view,2026-03-18T18:54:56,desktop,direct,variant_b,188,0,1
user_007294,page_view,2026-03-21T05:06:50,mobile,organic,control,186,0,0
user_002253,click,2026-03-15T22:06:19,tablet,social,variant_b,155,0,0
user_006741,scroll,2026-03-01T12:00:13,tablet,organic,variant_b,458,0,1
user_007666,add_to_cart,2026-03-09T07:45:01,tablet,social,control,188,0,0
user_000683,page_view,2026-03-24T20:06:05,mobile,cpc,variant_b,556,0,0
bot_0134,session_start,2026-03-15T00:00:00,desktop,direct,control,0,0,0
bot_0074,session_start,2026-03-14T00:00:00,desktop,direct,control,0,0,0
user_007799,scroll,2026-03-20T05:54:52,mobile,social,variant_b,438,0,0
user_003938,click,2026-03-09T08:53:34,mobile,social,control,600,0,0
user_002925,add_to_cart,2026-03-13T20:30:15,tablet,email,variant_b,509,0,0
user_000663,session_start,2026-03-29T23:07:09,tablet,cpc,variant_b,505,0,0
user_002830,scroll,2026-03-23T14:17:06,tablet,organic,control,179,0,1
user_001272,scroll,2026-03-23T14:53:34,mobile,organic,control,310,0,1
bot_0101,session_start,2026-03-15T00:00:00,desktop,direct,variant_b,0,0,0
bot_0002,session_start,2026-03-12T00:00:00,desktop,direct,variant_b,0,0,0
user_003715,session_start,2026-03-16T16:10:26,tablet,cpc,variant_b,52,0,1
user_004725,page_view,2026-03-23T22:17:11,tablet,social,variant_b,586,0,0
bot_0163,session_start,2026-03-11T00:00:00,desktop,direct,control,0,0,0
user_006458,add_to_cart,2026-03-10T01:57:25,mobile,cpc,control,522,0,1
user_004438,session_start,2026-03-25T14:49:33,tablet,cpc,control,458,0,1
user_007933,add_to_cart,2026-03-15T04:09:31,mobile,cpc,variant_b,288,0,0
bot_0087,session_start,2026-03-16T00:00:00,desktop,direct,variant_b,0,0,0
user_006499,add_to_cart,2026-03-06T13:26:07,tablet,organic,variant_b,61,0,1
bot_0177,session_start,2026-03-17T00:00:00,desktop,direct,control,0,0,0
bot_0118,session_start,2026-03-30T00:00:00,desktop,direct,variant_b,0,0,0
user_000227,scroll,2026-03-28T11:03:35,mobile,direct,variant_b,360,0,1
user_007134,scroll,2026-03-13T23:45:42,tablet,direct,control,356,1,0
user_007695,session_start,2026-03-24T05:55:28,tablet,direct,variant_b,366,1,1
user_007243,page_view,2026-03-23T19:06:21,desktop,social,variant_b,465,0,0
user_006286,session_start,2026-03-22T10:02:14,mobile,direct,control,226,0,0
bot_0050,session_start,2026-03-06T00:00:00,desktop,direct,variant_b,0,0,0
user_004795,scroll,2026-03-08T07:10:42,tablet,organic,variant_b,459,0,0
bot_0090,session_start,2026-03-20T00:00:00,desktop,direct,control,0,0,0
user_006841,page_view,2026-03-25T22:01:44,desktop,organic,variant_b,317,0,0
user_000884,scroll,2026-03-10T08:44:36,tablet,direct,control,453,0,0
user_001836,page_view,2026-03-21T13:57:04,tablet,email,control,477,0,0
user_003556,page_view,2026-03-16T02:19:11,mobile,social,control,455,0,1
user_000322,session_start,2026-03-29T22:15:48,tablet,direct,control,300,0,1
user_005153,add_to_cart,2026-03-02T12:36:52,desktop,email,variant_b,585,0,1
user_005380,click,2026-03-24T08:27:04,tablet,organic,control,390,0,0
user_005259,add_to_cart,2026-03-30T08:58:11,mobile,direct,variant_b,484,0,1
user_004171,click,2026-03-07T16:37:24,tablet,direct,variant_b,561,0,0
user_005934,scroll,2026-03-10T04:41:51,mobile,cpc,control,86,0,1
user_005592,page_view,2026-03-22T11:44:25,mobile,social,control,197,0,1
user_001561,add_to_cart,2026-03-17T15:32:06,desktop,organic,variant_b,325,0,0
user_003279,scroll,2026-03-12T17:55:12,tablet,social,variant_b,115,0,1
user_007191,click,2026-03-23T08:09:26,desktop,cpc,variant_b,573,0,1
user_001595,page_view,2026-03-15T21:44:00,tablet,social,variant_b,190,1,0
bot_0002,session_start,2026-03-23T00:00:00,desktop,direct,control,0,0,0
user_000985,add_to_cart,2026-03-17T17:40:21,tablet,cpc,variant_b,582,0,0
bot_0179,session_start,2026-03-07T00:00:00,desktop,direct,variant_b,0,0,0
user_007908,session_start,2026-03-28T16:00:13,desktop,social,control,44,0,0
user_005911,scroll,2026-03-16T20:19:01,desktop,cpc,variant_b,416,0,1
bot_0014,session_start,2026-03-16T00:00:00,desktop,direct,variant_b,0,0,0
user_005161,click,2026-03-19T02:30:15,desktop,email,variant_b,203,0,0
user_003316,add_to_cart,2026-03-12T06:42:18,tablet,email,control,262,0,1
user_002344,page_view,2026-03-02T14:27:13,tablet,cpc,control,159,0,0
user_004814,click,2026-03-22T13:13:11,desktop,social,control,382,0,1
user_001351,page_view,2026-03-13T18:47:07,desktop,direct,variant_b,152,0,0
user_003152,page_view,2026-03-14T12:08:09,tablet,cpc,control,196,0,0
user_002425,scroll,2026-03-12T09:47:17,mobile,email,variant_b,312,0,0
user_006512,scroll,2026-03-22T22:10:41,mobile,social,control,66,0,0
user_003050,page_view,2026-03-07T21:16:15,tablet,cpc,control,60,0,0
user_006827,add_to_cart,2026-03-06T12:54:39,desktop,cpc,variant_b,472,0,0
user_004190,page_view,2026-03-28T07:34:50,mobile,direct,control,123,0,0
bot_0031,session_start,2026-03-09T00:00:00,desktop,direct,control,0,0,0
bot_0176,session_start,2026-03-10T00:00:00,desktop,direct,control,0,0,0
user_004668,scroll,2026-03-04T18:05:03,tablet,social,control,556,0,0
bot_0095,session_start,2026-03-08T00:00:00,desktop,direct,variant_b,0,0,0
bot_0018,session_start,2026-03-14T00:00:00,desktop,direct,variant_b,0,0,0
user_004098,scroll,2026-03-24T03:22:23,tablet,direct,control,157,0,0
user_006865,scroll,2026-03-17T21:20:37,tablet,cpc,variant_b,251,0,1
bot_0054,session_start,2026-03-23T00:00:00,desktop,direct,variant_b,0,0,0
bot_0119,session_start,2026-03-24T00:00:00,desktop,direct,variant_b,0,0,0
bot_0178,session_start,2026-03-19T00:00:00,desktop,direct,control,0,0,0
user_003008,page_view,2026-03-17T11:02:54,tablet,social,control,199,0,0
user_006202,add_to_cart,2026-03-19T03:42:52,tablet,direct,control,64,0,1
user_006829,session_start,2026-03-05T06:47:19,mobile,email,variant_b,595,0,1
bot_0037,session_start,2026-03-28T00:00:00,desktop,direct,variant_b,0,0,0
user_006429,add_to_cart,2026-03-27T22:26:38,desktop,organic,variant_b,68,0,0
